Message,Ciphertext,Key
3324,52572,31210
61144,47290,198
18584,6912,27705
19154,3331,5994
46410,46010,54653
61650,61905,53089
30475,3718,6467
1064,41049,57287
62382,8249,49657
11530,17280,9726
6851,41326,63831
50931,18572,22291
35074,10304,32354
50528,17430,24450
49440,22481,3166
41659,1546,65316
51295,64996,17987
15079,57591,35079
59490,38211,32953
40270,50557,60169
15995,43745,45170
56625,48414,64339
39149,21344,4164
11222,7355,49342
20467,60550,10995
23488,18546,2436
10716,42774,56529
55347,59362,14168
62594,7431,15257
64897,36834,43471
3441,5960,4290
24725,30372,35487
33540,42159,56929
51430,42293,47869
51545,26251,62666
5432,32253,13352
64654,14275,41525
40690,17881,20927
44264,35380,58643
24978,17839,31330
48235,7020,11117
55694,6403,4250
40759,39688,18715
16043,35671,49209
1627,52949,8085
35406,22028,47193
14412,41961,49847
14747,39614,9101
25905,23908,51741
37460,3767,367
18367,60259,40872
16537,46840,23318
13788,59956,51252
60994,21597,2319
59736,16903,55994
22283,11159,45392
31947,21127,51222
30692,36040,17830
31186,21852,41865
33135,32153,63533
60904,949,22051
8555,45013,62481
11369,5946,41665
9216,27496,47715
57703,36410,53228
64831,21236,39354
32088,62109,20570
18253,59081,21780
5041,11256,51044
10982,14040,4341
20393,22804,58355
7999,10421,50906
36023,43079,7705
39511,14718,58430
37565,21121,2989
16226,46700,9956
54965,27509,16724
21093,64376,1627
63306,28969,55473
9339,47061,7703
24119,29908,50988
40491,32468,34427
38628,25219,31889
28673,4778,30474
64003,45496,61097
19376,53534,61943
30679,50793,57971
3994,31180,25644
59925,65013,51742
33753,14901,12587
18994,43663,5320
52599,54227,58069
30329,11080,18196
12570,53960,37974
57437,51013,54351
24460,35280,9694
48870,23909,21951
42609,50019,62701
9765,63320,727
445,58248,9375
59261,6493,25007
12679,30840,7875
21250,58808,36743
48173,42534,35327
54569,44436,33479
22211,15701,53270
2330,7933,46178
6652,10323,42962
64040,32901,50888
48190,32710,12986
6466,15015,54289
46179,16056,12260
27400,12355,27577
24322,62980,33374
17675,52209,37493
26822,10774,40545
1455,54230,25589
28200,19271,23713
24708,51060,16961
15222,30182,58470
11089,47448,4124
44077,24027,5908
43674,29544,14136
27637,41330,13872
13312,42407,49629
40499,29356,22879
12826,44303,486
6519,2537,59082
21885,59908,40280
61807,44302,28275
27621,18269,55026
44222,35937,41899
64811,23331,43828
16897,40668,25580
64698,23811,40386
57200,31092,32366
30796,862,11121
24799,5155,45555
1466,55063,7451
12265,25682,64279
18923,35563,58113
8120,52685,11114
33505,36522,60397
58836,62789,27718
54788,51009,1705
44718,42102,19753
18656,7391,12255
8791,6346,16357
3678,26826,27438
18476,1358,29379
64488,29758,6745
1345,49262,15029
33480,36443,22036
37519,59866,31312
54805,43926,64593
9284,7572,2063
41417,19005,5989
49149,28500,48598
5849,53909,35459
30355,3990,3011
45267,37809,58061
31395,9486,48613
33332,30783,35566
6246,15722,44138
39710,46654,59007
46385,35611,20042
6766,4645,64254
40324,14013,59486
46274,30851,28425
58875,51425,9327
44196,61368,27298
40070,55194,28842
4359,60264,35487
33323,34669,39894
30803,20849,6512
42309,22894,44425
36073,29405,62126
14934,35546,1121
14178,53014,45513
23193,10920,5631
62528,28590,27082
13271,6788,21471
62058,22965,45270
10882,18632,54400
15465,20829,18196
16696,23956,56540
56393,42792,30200
57655,23781,27453
1025,52279,53020
22297,37583,8924
26143,19848,23111
26807,64591,27153
30398,8141,11531
37517,47076,51011
12531,26774,27446
2621,2048,55134
13799,24823,22539
28839,55862,55197
25024,18253,6082
22211,41926,32573
18178,16563,43030
16283,47697,21546
56109,2785,5056
54584,27738,59787
32202,41025,50379
3587,58303,19242
17802,44375,32099
30208,1544,57795
37253,63807,60754
31873,58973,57218
3062,24954,60273
26681,26455,7848
16581,29013,20225
30810,58919,38963
24257,25070,3114
18876,14431,1248
55104,18416,19979
45055,4525,19578
52264,1935,2080
2263,60925,35402
50635,50919,52687
31855,7203,10312
5594,16851,24584
46687,26442,23668
13846,8834,34395
9477,60314,60387
16722,22303,50647
24691,32155,25052
32063,9933,13503
6250,50541,47635
46013,58075,10520
15233,49048,41810
35531,46191,42474
17197,17689,65228
968,10263,32414
28800,25009,63354
8793,34283,58137
36891,59359,52961
53311,19507,458
64141,20519,32568
37919,2992,58907
34481,54280,40794
10845,17369,43221
12316,16995,31871
36304,55021,59046
48266,57971,50564
32564,32819,19143
64192,30328,43678
15413,48663,43935
8062,61863,27945
9302,31629,15177
19219,39842,40719
31671,61024,37558
47755,47017,33586
27937,13769,31267
4227,51856,29252
48458,44203,44080
38831,16558,56465
6100,46905,9401
45819,20107,21284
35758,53486,24354
35747,31226,14967
40855,32684,8700
64270,48153,359
29884,60944,55866
7832,14458,38978
57076,62531,55322
32396,13602,19472
47324,61422,38765
53891,19604,65245
33138,17839,55219
64441,19393,37292
57418,44656,10156
60440,35825,29199
47889,18636,10189
54931,31706,62925
54396,60674,38144
53754,32839,3594
64625,27909,65302
8668,43834,14911
9802,25152,63574
29899,43277,64090
7625,21968,52032
16792,55560,45316
60504,5455,22972
63007,49495,81
12951,59541,38423
8174,18515,22565
55322,64224,40604
14962,42696,24045
61154,46469,37792
48927,13209,9570
16399,9387,35975
33299,15348,4698
39828,41523,43384
58629,65358,46827
5994,62488,1715
38123,46104,41895
61961,22626,43915
30993,54515,23000
25975,54745,7990
36646,38274,29767
28448,46787,7850
64017,61604,30748
3128,64552,59034
11630,60509,60596
468,6755,21159
28681,22845,10
21580,60482,37968
40533,17414,8648
57924,10429,23210
32956,46649,28047
58181,46455,2729
52530,26438,6132
18004,4786,36354
27986,53869,52271
38756,62512,14516
53159,65445,46938
34798,11803,38867
30764,24656,36001
26950,2869,34866
64823,49238,20120
3925,61223,55441
58925,41247,1087
15034,8190,27171
7625,56524,5818
53178,52498,36696
20843,51556,35210
25527,2171,54990
49165,46353,30368
49927,54406,23329
14699,18920,22381
52324,49770,48046
46972,1651,15034
39744,3658,27716
42685,11707,34333
65009,61532,8362
63354,40266,59373
3270,63026,28648
6244,42346,31621
10730,60515,5485
5352,36819,13697
11807,35733,31817
64866,61059,39966
60082,48621,6424
6871,27323,48941
14993,44904,28266
1768,43448,24312
19859,21354,18075
33022,61089,44277
3732,8694,33897
3609,44313,30296
58035,12637,1075
5942,30352,5079
56519,42895,54007
3754,34229,40327
64294,9901,1846
41169,23996,49330
18466,19817,57079
28319,1832,55423
884,36919,57937
23870,30468,16621
2057,7428,13327
38038,41500,1929
19725,7807,65137
28873,27164,51209
25071,47712,33862
15231,34374,46328
61938,13651,648
18923,38050,55088
43305,56428,52070
64157,61295,27713
46271,25816,21765
22305,45191,45289
9996,9050,18141
50906,18594,32038
20603,50527,37203
23597,36953,48496
60192,13162,33538
25652,4227,30883
58113,41706,50949
4614,13543,23778
10724,28530,7216
7624,4838,57440
42745,3641,63053
15248,17558,14585
47760,16969,1633
52142,51700,4258
52062,37789,32431
31907,50043,44093
40246,2915,56194
40027,39383,4214
9567,12414,53716
27338,7238,64230
4377,20805,55278
57027,44452,16526
18738,9174,50556
36775,20977,28543
33859,46413,10907
35121,25111,6747
24435,41632,51036
32142,2315,46660
57169,19405,19629
39423,25965,434
1102,11255,34313
14207,11605,45139
63221,16892,64637
46027,25022,62767
52189,48746,40739
14225,9671,50017
2144,65535,8180
29981,2542,21228
50262,38159,61314
18158,41372,160
47399,59067,8438
44979,45974,58619
13803,4713,44750
39226,2520,52891
26219,61931,58526
33725,9077,37435
52414,32642,60592
62042,27411,22331
54888,33737,18126
33142,59271,39545
12248,673,7698
53844,5179,36854
16541,25957,29075
47935,60538,32773
5693,42674,61420
64925,8846,13183
46387,12577,60789
35890,59658,54309
42699,63313,45916
21237,20166,16090
32702,33408,29069
9727,32994,57945
65377,969,19856
63611,8565,65116
58388,27306,25282
63940,37513,12509
31951,54785,17845
10531,36149,13193
39539,42727,15566
31474,56319,55943
19324,2471,36636
52016,55630,29738
13492,7120,59879
13649,36675,12381
13327,25224,35507
59713,20064,41754
31017,52028,39054
61044,22031,23977
20440,51855,48465
45173,17801,17721
42472,34639,21733
11350,63149,37617
37427,1235,29448
8400,35192,42671
8028,32672,17745
1183,13600,1711
6634,13398,24978
42638,58993,52351
51492,16791,57172
48134,33425,53374
7961,30939,22647
10374,36839,24712
4525,1599,64631
28449,3672,24512
492,38150,27802
41469,52416,42944
47947,48675,33617
55021,24074,15483
10213,16251,62312
2524,26529,11215
32833,17386,1394
63639,56753,59584
49969,27726,13876
42527,56776,54811
33737,19472,8668
49084,26343,31691
60587,38868,61827
13435,63527,62259
14906,7115,50968
25945,15131,64147
15180,4494,38108
36539,44712,39489
22358,34720,15523
50234,3635,58429
59659,26218,59722
41395,51052,50838
55646,941,27018
43768,55036,39056
30887,16549,14883
60391,22331,16322
28831,26306,54524
25215,7189,41831
7081,20520,47492
40095,16898,32991
25286,33873,10705
56752,34482,38027
37029,61688,32371
30843,48626,47876
15089,22746,64661
42636,45254,60617
9229,55745,46011
35897,27884,63646
10070,36074,13369
2912,11372,42961
15016,675,26916
33887,18700,49654
19176,57050,58139
60480,63807,12557
9633,35242,1103
12875,46137,16150
44198,6028,22368
15800,64992,706
23835,31055,30523
57895,38749,34738
22533,15606,8149
24096,14454,54053
29446,55143,24496
24512,39811,39486
38651,26937,724
4034,57571,59885
7979,25883,64595
41316,497,6823
49324,55947,21390
59344,19770,11532
266,32815,25697
39115,33674,55215
53434,28570,39509
16680,30941,20743
13775,62938,970
49974,11405,12263
45273,50597,23976
56103,39114,14172
62865,56137,25340
47347,60328,22834
39838,1548,33995
50383,15886,61380
10599,53311,64068
1331,20274,39636
22363,15821,29055
38021,41746,22466
19740,30468,61499
36556,17513,17963
55938,2309,18951
1449,63862,20964
65014,27710,65017
42063,28835,23167
40919,29315,58365
26672,18813,17867
47418,24434,29011
46075,16355,11195
53726,35762,28915
17183,27174,19916
45131,50587,31444
40123,26943,43539
29227,29974,2603
8691,21918,39956
37189,57981,1208
63838,13713,51222
49510,9410,30363
38146,24353,3763
8727,58,57104
42041,41419,35598
24401,21475,18152
245,30417,21911
35636,13777,51556
31220,9965,38363
24546,36664,48119
28001,35055,50904
56694,40195,7731
27975,55964,37100
7061,32667,47676
54650,36588,59829
54029,19173,28479
25704,773,26739
12287,27157,27453
18490,43504,673
24302,39962,16028
42423,54463,41429
40928,48991,11912
51079,6507,36892
33501,36547,43919
17106,10516,61982
11912,11787,30215
51178,63772,30050
44209,38698,1018
55753,24762,31559
15887,60665,7197
32132,4662,38623
20521,38374,31862
37819,32511,7232
51650,4756,36377
45878,49064,5021
59805,98,55595
10187,34251,62549
61712,51442,4661
3977,42599,46915
3867,44354,9482
63128,46420,3647
57896,50620,12804
4408,41456,7105
41172,40845,51504
47540,10618,43472
40388,10055,4012
36490,60802,34194
45853,13513,5846
47931,27791,10458
27822,41940,15172
16688,1615,55118
15329,17968,62761
33541,15003,61482
21263,45936,32187
2317,61274,52051
24804,54971,37382
51958,58796,57969
13890,36641,55
34154,9650,62509
51036,23928,49972
26110,49928,48024
18126,56552,43485
38807,41829,16823
52729,35533,26482
3879,34172,58040
28428,39936,54592
15712,59011,27884
60722,7776,17454
20115,48964,43142
11761,47363,3219
31049,59943,40677
14419,27265,53424
5958,8084,29400
8434,15084,43316
29529,23648,25115
60628,64479,37250
37333,35563,27417
2709,39701,61662
64358,53580,59748
2709,11870,18640
31131,27566,57095
6308,27114,2144
61732,2021,16672
31137,53133,28186
64852,51552,1283
23018,6619,33164
35578,890,26328
30827,6601,62305
11604,54278,41478
64686,24813,61735
28546,47705,62284
4795,27845,25511
44291,46305,1623
8118,9940,20114
6071,55177,29231
58820,47396,20370
38537,9579,45900
16215,59358,59250
35692,61250,33927
53127,56024,27948
58815,38973,26007
2405,23432,54764
9578,65207,41262
33597,11739,55205
32355,28235,59322
30068,32765,10862
10177,56433,19438
22833,53594,20822
46874,16963,40679
57641,44442,44009
26987,51028,33653
51715,2246,60594
58645,39260,58959
43192,14979,38475
5349,42669,52536
36027,29042,45938
31691,37146,61452
39958,31200,41603
208,20473,43878
7818,24713,22043
30961,48084,54907
13977,33624,62028
48058,43364,31209
25469,38718,61601
45503,27044,5650
21614,60678,1655
28478,17428,63823
20333,34581,23124
40906,58762,32171
46534,63702,53505
50581,12800,15993
60747,8632,47017
60768,12178,55815
34749,2897,49767
14757,14010,25061
2625,56457,33524
39999,57798,58294
60199,17305,21412
19151,20374,8287
54115,25476,21178
19309,56241,30999
35130,8660,57646
38011,60895,28550
17597,56539,16367
56330,65289,38708
19338,61888,13166
34456,50093,5093
58434,3107,46714
49866,23153,38707
28394,54386,63629
41243,27341,26619
58213,32378,21740
12047,34295,12994
50210,50880,8072
55304,45686,8322
7418,13607,55670
44222,60543,61172
40761,48839,7981
45993,42158,56229
19645,62917,7051
17308,18065,52949
8990,11546,44676
20569,13247,58871
36070,54814,49060
29508,30693,1225
41989,28882,64706
21735,55059,21388
34724,17030,34173
26648,33909,44871
32232,53466,19658
52346,9774,9897
51014,39494,32701
54428,17392,483
21971,9777,41656
47929,60054,60472
812,50112,15491
55824,17962,63977
14451,56560,46085
10656,31739,35944
39121,51237,33871
396,15920,54429
47048,52280,44667
1069,36768,22675
54826,64105,14577
2532,50103,4473
35350,48874,63756
19405,35795,42171
21224,33903,52072
41085,47111,42639
52635,30137,52911
28639,36094,33956
54915,62585,26362
34837,16799,59943
12381,50517,46331
26603,42172,11973
34187,25059,47435
35646,54501,65108
46847,13123,57889
1072,61298,41819
28879,13126,37477
36480,6479,27123
44388,64560,22886
62266,50130,58943
47712,39211,39424
8484,56234,49684
43820,1253,56572
35451,43796,13488
63522,31689,32525
46954,57406,17438
16111,49436,13282
49839,22127,21356
47380,36834,11420
7863,40271,13939
49152,34285,14446
4099,3073,20176
36265,19017,53877
3416,38305,17747
50259,2591,35308
16758,13190,4114
34224,14488,38550
24554,52432,39234
55062,51203,43637
55715,45768,7870
6300,25671,14855
61570,15276,64911
49028,30169,1376
34162,34446,172
54388,21209,30315
11720,42738,64391
62250,7626,55632
30768,44408,44141
60795,43550,49759
51020,7909,63261
18211,39133,6331
58006,1311,3979
13204,1371,25701
41386,9841,55934
7848,8635,11551
5041,27282,46236
35974,36535,55335
39465,58693,21139
21385,18918,60415
64725,38887,59914
61356,29016,44991
32174,26379,49782
22251,45178,15391
40787,27293,41077
23079,54094,29921
45963,37636,42591
4835,16752,42304
59953,51862,6961
54627,33412,2290
8956,10259,36816
29485,9387,16338
49778,35678,55361
9759,55457,5788
34444,56551,53265
25053,55085,40043
34731,23858,13132
56699,17707,8290
34054,23999,44973
31914,61742,56200
28583,50984,17925
58639,46353,47653
10126,40876,49208
48000,21106,50407
51768,55263,4949
51988,13895,14975
60279,15943,8083
538,30552,57747
15274,7660,64959
31967,64774,11023
58202,29530,50600
24027,15653,46167
63973,43357,46497
50033,33395,40979
10130,818,51843
51954,12012,25929
26202,33762,20626
24464,10786,17583
25545,11032,50950
65100,24755,4111
10968,28542,28016
35149,46198,13179
15448,6204,15861
51956,27315,10949
51228,59123,38129
21213,27771,20478
55356,42663,24511
51740,53881,22206
162,25095,45902
48477,3086,19778
61942,44228,22210
16652,12737,10698
41531,15924,19842
23856,64260,59694
53468,51174,4981
61404,26071,29500
55511,27460,10664
14982,33438,8103
46110,41592,23668
59972,9352,22089
6243,17593,38186
32320,59066,61509
43755,55569,28546
44771,13125,5558
7768,18136,15646
37437,57561,53220
50835,49306,48606
6466,39784,25011
16264,55569,45718
47074,4280,40693
18534,20851,371
58306,5134,28191
46224,32896,42293
64399,23224,64007
57239,40662,46138
16822,5989,18434
50733,44128,51015
8283,39220,23239
24180,54861,18269
20079,46552,23982
23941,64842,56994
62946,38540,4844
21201,62729,46711
38516,53304,56636
11223,45338,15970
57147,26492,53090
50473,1441,42719
53854,1150,35576
31705,37927,46407
47743,16462,49406
62316,16555,1381
42872,64405,59785
41975,26578,52801
60818,35198,48656
50299,23400,39615
56527,43201,13013
6331,54221,5096
6989,46515,10311
64295,30395,5982
5305,37502,59137
4097,11037,32756
45167,52161,45809
19278,46841,29579
24447,27729,48812
1964,8362,64594
47398,32319,49314
14418,39970,39420
9392,28932,48585
46549,42681,10984
7559,29056,15557
35332,36306,39974
35643,54623,58721
12136,1926,12772
44568,41207,64138
41197,31073,15073
21922,17145,26427
38909,29188,46383
1207,27376,55377
36865,57413,28861
53210,55415,64987
33470,48467,53579
7435,5418,20538
54405,63498,36035
24617,36604,30113
28794,18618,146
25211,40607,62930
12629,11102,23186
23293,31673,264
18377,7654,47694
38023,27789,58233
5357,6829,10100
11814,8692,59432
63334,43332,22761
34034,53721,762
5066,7513,53100
18343,25509,29184
11062,55212,49919
26421,57392,38361
32630,41960,40686
58286,52057,40029
6163,44289,13255
6543,53501,21012
60325,4529,61385
26216,59268,45802
2317,64687,54248
7676,51916,1575
30158,42206,17075
31418,34772,35936
54345,61855,21226
18772,30186,27777
61085,17004,58031
43269,12563,43809
33355,61328,58469
37002,31158,60699
58186,54000,25216
31892,14750,64302
17079,47612,58830
39445,53730,54796
16682,16871,22235
29208,11230,54981
44159,4248,34747
43104,37421,47298
21985,6963,17986
15328,19856,14110
18176,14669,49239
48784,2428,58766
43547,28676,32350
9784,24046,47292
15043,32469,4164
4359,26826,22795
28488,53567,24719
36884,22757,49392
10730,31811,15110
7580,29842,17842
5393,15977,17788
65034,8674,33075
7407,43120,42094
14935,63189,48457
37692,54872,38171
1942,30838,63942
24778,9590,23319
19028,13141,42018
48181,47410,20829
17736,37720,26000
20096,23418,23973
2377,28481,29293
9267,56562,5333
46682,7151,37349
17485,8728,59196
64475,39702,17088
50554,16826,39175
55181,14611,8364
63598,45818,4141
57422,49743,24344
21455,28766,51496
4713,52665,17330
53154,49092,11116
45011,50646,32957
33263,53656,12025
38653,44208,38205
28348,16188,34709
16058,39229,45248
44356,32721,31805
56976,26018,31616
14390,57418,61667
23791,30614,55852
22565,34686,34588
57281,12636,57087
